Year,State,County,State FIPS Code,County Code,County FIPS Code,PovertyRate,Multiple Cause of death,Multiple Cause of death Code,Deaths,Intent,
2020,Illinois,"Madison County, IL",17,119,01119,11,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Illinois,"Peoria County, IL",17,143,05143,14.2,Assault by other and unspecified firearm discharge,X95,13,Assault,
2020,Illinois,"St. Clair County, IL",17,163,13163,13.8,Assault by other and unspecified firearm discharge,X95,60,Assault,
2020,Illinois,"Will County, IL",17,197,13197,7.2,Assault by other and unspecified firearm discharge,X95,35,Assault,
2020,Illinois,"Winnebago County, IL",17,201,02201,14.6,Assault by other and unspecified firearm discharge,X95,32,Assault,
2021,Illinois,"Cook County, IL",17,31,01031,13.8,Intentional self-harm by handgun discharge,X72,16,Suicide,
2021,Illinois,"Madison County, IL",17,119,01119,11.4,Intentional self-harm by handgun discharge,X72,18,Suicide,
2021,Illinois,"Sangamon County, IL",17,167,13167,14.4,Intentional self-harm by handgun discharge,X72,14,Suicide,
2021,Illinois,"Cook County, IL",17,31,01031,13.8,Intentional self-harm by other and unspecified firearm discharge,X74,170,Suicide,
2021,Illinois,"DuPage County, IL",17,43,01043,6.9,Intentional self-harm by other and unspecified firearm discharge,X74,30,Suicide,
2021,Illinois,"Kane County, IL",17,89,01089,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2021,Illinois,"Lake County, IL",17,97,01097,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2021,Illinois,"LaSalle County, IL",17,99,01099,0,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Illinois,"McHenry County, IL",17,111,01111,6,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2021,Illinois,"McLean County, IL",17,113,01113,13.4,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Illinois,"Macon County, IL",17,115,01115,17.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Illinois,"St. Clair County, IL",17,163,13163,13.3,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2021,Illinois,"Will County, IL",17,197,13197,7.9,Intentional self-harm by other and unspecified firearm discharge,X74,36,Suicide,
2021,Illinois,"Winnebago County, IL",17,201,02201,14.2,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,Illinois,"Champaign County, IL",17,19,01019,15,Assault by other and unspecified firearm discharge,X95,22,Assault,
2021,Illinois,"Cook County, IL",17,31,01031,13.8,Assault by other and unspecified firearm discharge,X95,971,Assault,
2021,Illinois,"DuPage County, IL",17,43,01043,6.9,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Illinois,"Kane County, IL",17,89,01089,8.6,Assault by other and unspecified firearm discharge,X95,20,Assault,
2021,Illinois,"Kankakee County, IL",17,91,01091,13.4,Assault by other and unspecified firearm discharge,X95,13,Assault,
2021,Illinois,"Lake County, IL",17,97,01097,8.5,Assault by other and unspecified firearm discharge,X95,26,Assault,
2021,Illinois,"Macon County, IL",17,115,01115,17.1,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Illinois,"Madison County, IL",17,119,01119,11.4,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Illinois,"Peoria County, IL",17,143,05143,16.3,Assault by other and unspecified firearm discharge,X95,26,Assault,
2021,Illinois,"St. Clair County, IL",17,163,13163,13.3,Assault by other and unspecified firearm discharge,X95,47,Assault,
2021,Illinois,"Vermilion County, IL",17,183,13183,19.7,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Illinois,"Will County, IL",17,197,13197,7.9,Assault by other and unspecified firearm discharge,X95,22,Assault,
2021,Illinois,"Winnebago County, IL",17,201,02201,14.2,Assault by other and unspecified firearm discharge,X95,26,Assault,
2018,Indiana,"Marion County, IN",18,97,01097,17.2,Intentional self-harm by handgun discharge,X72,73,Suicide,
2018,Indiana,"Allen County, IN",18,3,01003,13.5,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2018,Indiana,"Clark County, IN",18,19,01019,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,Indiana,"Delaware County, IN",18,35,01035,22.5,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Indiana,"Elkhart County, IN",18,39,01039,11.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2018,Indiana,"Hamilton County, IN",18,57,01057,4.2,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,Indiana,"Hendricks County, IN",18,63,01063,5.9,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2018,Indiana,"Lake County, IN",18,89,01089,15.7,Intentional self-harm by other and unspecified firearm discharge,X74,36,Suicide,
2018,Indiana,"La Porte County, IN",18,91,01091,15.7,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2018,Indiana,"Madison County, IN",18,95,01095,17,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,Indiana,"Monroe County, IN",18,105,01105,21.4,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2018,Indiana,"St. Joseph County, IN",18,141,05141,13.5,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,Indiana,"Tippecanoe County, IN",18,157,13157,18.1,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Indiana,"Vanderburgh County, IN",18,163,13163,15.1,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2018,Indiana,"Vigo County, IN",18,167,13167,19.2,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,Indiana,"Wayne County, IN",18,177,13177,16,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,Indiana,"Marion County, IN",18,97,01097,17.2,Assault by handgun discharge,X93,18,Assault,
2018,Indiana,"Allen County, IN",18,3,01003,13.5,Assault by other and unspecified firearm discharge,X95,32,Assault,
2018,Indiana,"Lake County, IN",18,89,01089,15.7,Assault by other and unspecified firearm discharge,X95,63,Assault,
2018,Indiana,"Marion County, IN",18,97,01097,17.2,Assault by other and unspecified firearm discharge,X95,124,Assault,
2018,Indiana,"St. Joseph County, IN",18,141,05141,13.5,Assault by other and unspecified firearm discharge,X95,16,Assault,
2018,Indiana,"Vanderburgh County, IN",18,163,13163,15.1,Assault by other and unspecified firearm discharge,X95,14,Assault,
2019,Indiana,"Marion County, IN",18,97,01097,15.2,Intentional self-harm by handgun discharge,X72,65,Suicide,
2019,Indiana,"Allen County, IN",18,3,01003,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2019,Indiana,"Clark County, IN",18,19,01019,9.7,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2019,Indiana,"Delaware County, IN",18,35,01035,21.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Indiana,"Elkhart County, IN",18,39,01039,9.6,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2019,Indiana,"Hamilton County, IN",18,57,01057,4.2,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2019,Indiana,"Johnson County, IN",18,81,01081,6,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Indiana,"Lake County, IN",18,89,01089,14.5,Intentional self-harm by other and unspecified firearm discharge,X74,25,Suicide,
2019,Indiana,"La Porte County, IN",18,91,01091,13.4,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Indiana,"Madison County, IN",18,95,01095,13.1,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2019,Indiana,"Morgan County, IN",18,109,01109,8.9,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Indiana,"St. Joseph County, IN",18,141,05141,15.3,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,Indiana,"Tippecanoe County, IN",18,157,13157,16.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,Indiana,"Vanderburgh County, IN",18,163,13163,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2019,Indiana,"Marion County, IN",18,97,01097,15.2,Assault by handgun discharge,X93,16,Assault,
2019,Indiana,"Allen County, IN",18,3,01003,10.5,Assault by other and unspecified firearm discharge,X95,20,Assault,
2019,Indiana,"Lake County, IN",18,89,01089,14.5,Assault by other and unspecified firearm discharge,X95,77,Assault,
2019,Indiana,"Marion County, IN",18,97,01097,15.2,Assault by other and unspecified firearm discharge,X95,119,Assault,
2019,Indiana,"St. Joseph County, IN",18,141,05141,15.3,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,Indiana,"Marion County, IN",18,97,01097,14.4,Intentional self-harm by handgun discharge,X72,70,Suicide,
2020,Indiana,"Allen County, IN",18,3,01003,11.4,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2020,Indiana,"Clark County, IN",18,19,01019,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Indiana,"Elkhart County, IN",18,39,01039,9.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Indiana,"Hamilton County, IN",18,57,01057,4.2,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2020,Indiana,"Hendricks County, IN",18,63,01063,5.2,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Indiana,"Johnson County, IN",18,81,01081,6.7,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Indiana,"Lake County, IN",18,89,01089,15.8,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2020,Indiana,"La Porte County, IN",18,91,01091,12.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Indiana,"Porter County, IN",18,127,01127,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Indiana,"Putnam County, IN",18,133,01133,11.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Indiana,"St. Joseph County, IN",18,141,05141,12.7,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2020,Indiana,"Tippecanoe County, IN",18,157,13157,16.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Indiana,"Vanderburgh County, IN",18,163,13163,14.6,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2020,Indiana,"Marion County, IN",18,97,01097,14.4,Assault by handgun discharge,X93,16,Assault,
2020,Indiana,"Allen County, IN",18,3,01003,11.4,Assault by other and unspecified firearm discharge,X95,33,Assault,
2020,Indiana,"Elkhart County, IN",18,39,01039,9.8,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,Indiana,"Lake County, IN",18,89,01089,15.8,Assault by other and unspecified firearm discharge,X95,82,Assault,
2020,Indiana,"Marion County, IN",18,97,01097,14.4,Assault by other and unspecified firearm discharge,X95,200,Assault,
2020,Indiana,"St. Joseph County, IN",18,141,05141,12.7,Assault by other and unspecified firearm discharge,X95,24,Assault,
2020,Indiana,"Vanderburgh County, IN",18,163,13163,14.6,Assault by other and unspecified firearm discharge,X95,12,Assault,
2021,Indiana,"Johnson County, IN",18,81,01081,7.5,Intentional self-harm by handgun discharge,X72,15,Suicide,
2021,Indiana,"Marion County, IN",18,97,01097,15.1,Intentional self-harm by handgun discharge,X72,61,Suicide,
2021,Indiana,"Allen County, IN",18,3,01003,13.1,Intentional self-harm by other and unspecified firearm discharge,X74,47,Suicide,
2021,Indiana,"Clark County, IN",18,19,01019,10.4,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Indiana,"Elkhart County, IN",18,39,01039,11.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Indiana,"Grant County, IN",18,53,01053,18.8,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Indiana,"Hamilton County, IN",18,57,01057,3.8,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2021,Indiana,"Lake County, IN",18,89,01089,13.9,Intentional self-harm by other and unspecified firearm discharge,X74,40,Suicide,
2021,Indiana,"La Porte County, IN",18,91,01091,12.2,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2021,Indiana,"Madison County, IN",18,95,01095,15.7,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Indiana,"Marion County, IN",18,97,01097,15.1,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Indiana,"Monroe County, IN",18,105,01105,21.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Indiana,"Porter County, IN",18,127,01127,9.7,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2021,Indiana,"St. Joseph County, IN",18,141,05141,14.3,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Indiana,"Tippecanoe County, IN",18,157,13157,17.7,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2021,Indiana,"Vanderburgh County, IN",18,163,13163,13.9,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2021,Indiana,"Vigo County, IN",18,167,13167,20.4,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Indiana,"Marion County, IN",18,97,01097,15.1,Assault by handgun discharge,X93,17,Assault,
2021,Indiana,"Allen County, IN",18,3,01003,13.1,Assault by other and unspecified firearm discharge,X95,33,Assault,
2021,Indiana,"Elkhart County, IN",18,39,01039,11.3,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Indiana,"Lake County, IN",18,89,01089,13.9,Assault by other and unspecified firearm discharge,X95,79,Assault,
2021,Indiana,"Madison County, IN",18,95,01095,15.7,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Indiana,"Marion County, IN",18,97,01097,15.1,Assault by other and unspecified firearm discharge,X95,205,Assault,
2021,Indiana,"St. Joseph County, IN",18,141,05141,14.3,Assault by other and unspecified firearm discharge,X95,23,Assault,
2021,Indiana,"Vanderburgh County, IN",18,163,13163,13.9,Assault by other and unspecified firearm discharge,X95,16,Assault,
2018,Iowa,"Polk County, IA",19,153,13153,9.9,Intentional self-harm by handgun discharge,X72,13,Suicide,
2018,Iowa,"Linn County, IA",19,113,01113,9.4,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2019,Iowa,"Polk County, IA",19,153,13153,10.1,Intentional self-harm by handgun discharge,X72,28,Suicide,
2019,Iowa,"Linn County, IA",19,113,01113,11.1,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Iowa,"Polk County, IA",19,153,13153,10.1,Assault by other and unspecified firearm discharge,X95,10,Assault,
2020,Iowa,"Polk County, IA",19,153,13153,11.5,Intentional self-harm by handgun discharge,X72,20,Suicide,
2020,Iowa,"Linn County, IA",19,113,01113,8.1,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
